image_url,caption
public://2016rinaldistrider02.jpg,"After two years of not paying the rent the Grant's landlord gave them 30 days to pack their things and leave. On the night of the eviction Strider's grandparents, Lanette and Larry, move their possessions into a storage space leaving Strider and Gallagher unattended in the back of the car. Tired and acting out, Gallagher bites Strider who recoils, pressing his body against the car window (Jessica Rinaldi, <em>The Boston Globe</em> - November 8, 2015)."
public://2016rinaldistrider03.jpg,"On the night of the eviction, Lanette and her son's fiancée Ashly take a break from packing up the family's belongings. As the night goes on it becomes clear that they are not going to be able to take all of their possessions with them (Jessica Rinaldi, <em>The Boston Globe</em>- November 8, 2015)."
public://2016rinaldistrider04.jpg,"After moving into a campground, Strider struggles as he carries gallons of water filled from a spigot to the camper. Lanette will heat the water on a small stove to do the dishes and bathe the boys with a washcloth (Jessica Rinaldi, <em>The Boston Globe</em>).Strider pulls his pajamas over his head as he changes in his grandparents' bedroom inside the cramped camper. With nowhere else to go, the Grants told the boys they were going camping and the family of four squeezed into the 24-foot camper with their cat and two dogs (Jessica Rinaldi, <em>The Boston Globe</em> - November 8, 2015)."
public://2016rinaldistrider05.jpg,"Strider pulls his pajamas over his head as he changes in his grandparents' bedroom inside the cramped camper. With nowhere else to go, the Grants told the boys they were going camping and the family of four squeezed into the 24-foot camper with their cat and two dogs (Jessica Rinaldi, <em>The Boston Globe</em>- November 9, 2015)."
public://2016rinaldistrider06.jpg,"Strider looks for Lanette with a flower behind his back to apologize after she yelled at him for wetting the bed. His therapist has explained that his bed-wetting is a response to trauma, either the unfolding upset in their lives, or some resurrecting memory. Lanette knows this, but their living situation is starting to take a toll on her patience (Jessica Rinaldi, <em>The Boston Globe</em>- November 8, 2015)."
public://2016rinaldistrider07.jpg,"Lanette and Strider share a carefree moment as the afternoon sun breaks through the trees. Lanette often laments that she and Larry aren't able to be grandparents to Strider and Gallagher because they have to play the role of Mom and Dad, enforcing rules and making sure they are provided for (Jessica Rinaldi, <em>The Boston Globe</em>- November 8, 2015)."
public://2016rinaldistrider08.jpg,"Having moved into their fourth campground of the summer, Gallagher sits in the center of a circle that his brother, Strider, has etched around him in the dirt. According to the state, living in a campground means they no longer have a house payment, because of this, their food stamps have been cut by a hundred dollars (Jessica Rinaldi, <em>The Boston Globe- November 9, 2015</em>)."
public://2016rinaldistrider09.jpg,"Often left to their own devices, Strider and Gallagher played on an abandoned Ford at twilight. Strider holds a broken automotive hose to his eyes like a pair of binoculars and asks, ""What's on the moon?"" (Jessica Rinaldi, <em>The Boston Globe- November 8, 2015</em>)."
public://2016rinaldistrider10.jpg,"During Strider's sixth birthday party, Lanette and her mother make the 15 minute drive to Walmart to pick up his cake. Having been gone over two hours, a disappointed Strider sits beside Larry and waits for them to return to begin his party (Jessica Rinaldi, <em>The Boston Globe- November 8, 2015</em>)."
public://2016rinaldistrider11.jpg,"During this unsettling time for the family, Strider wanders into his old bedroom and looks around at many of his belongings that will not make the next move and will be left behind (Jessica Rinaldi, <em>The Boston Globe- November 8, 2015</em>)."
public://2016rinaldistrider12.jpg,"After living in several campgrounds over the summer, the Grants appear in Maine District Court to try to retrieve their belongings from the mobile home. Without a lawyer, the Grants have few options for recourse against their former landlord. The Grants were only allowed to reclaim a few personal possessions (Jessica Rinaldi, <em>The Boston Globe</em>- November 2015)."
public://2016rinaldistrider13.jpg,"Gallagher cools off with a drink as Larry and Lanette scramble to pack by the light of their car headlights as the midnight eviction deadline inches closer. The landlord has cut the power and put locks on the electrical boxes in an attempt to force them off the property (Jessica Rinaldi, <em>The Boston Globe</em>- November 2015)."
public://2016rinaldistrider14.jpg,"After months of searching for a new place to live, the Grants finally find a home they can afford on Craigslist in Lisbon, Maine. Anna Cunningham arrives to the family's new home with a donation of beds for the boys. Lanette grabs her and pulls her in for a grateful hug (Jessica Rinaldi, <em>The Boston Globe</em>- November 9, 2015)."
public://2016rinaldistrider15.jpg,"Strider, who takes multiple medications resulting from his early childhood abuse, gets his morning meds from Lannette in their new home. ""We haven't been here 24 hours, and I'm tired already,"" Lanette said (Jessica Rinaldi, <em>The Boston Globe</em>- November 9, 2015)."
public://2016rinaldistrider16.jpg,"On the first morning, Strider plays in the backyard of his new home, an old rectory in Lisbon, Maine. The yard was fenced and tucked into a neighborhood, so different from the woods he called home (Jessica Rinaldi, <em>The Boston Globe</em>- November 8, 2015)."
public://01berehulak2015.jpg,"Eric Gweah, 25, weeps as a burial team removes the body of his 62-year-old father, who died at home, arms thrashing and blood spewing from his mouth, in front of his sons after being turned away at the treatment centers in Monrovia, Liberia. 'The only thing the government can do is come for bodies -- they are killing us,' Gweah said. (Daniel Berehulak, The New York Times - Sept. 18, 2014)"
public://02berehulak2015.jpg,"Residents call attention to a man lying dead on a busy street in Monrovia, Liberia. They said the man had died three days earlier. The family had been calling to have the body removed from home, but when no burial team came, people wearing rubber gloves dragged it into the street, stopping traffic and demanding that it be taken away. (Daniel Berehulak, The New York Times - Sept. 15, 2014)"
public://03berehulak2015.jpg,"A man with Ebola symptoms waits to be admitted outside the Doctors Without Borders treatment center in Monrovia. At the height of the epidemic, many people could not gain admission to such centers and died at home -- or in front of the treatment centers. (Daniel Berehulak, The New York Times - Sept. 4, 2014)"
public://04berehulak2015.jpg,"Residents of the West Point slum in Monrovia complain about the lack of necessities to a government official after the neighborhood was quarantined, a closure that set off deadly riots. Daniel Berehulak documented the chaotic period before the epidemic drew the world's attention. (Daniel Berehulak, The New York Times - Aug. 25, 2014)"
public://05berehulak2015.jpg,"James Dorbor, 8, suspected of being infected with Ebola, is carried by medical staff to an Ebola treatment center in Monrovia. The boy, who was brought in by his father, lay outside the center for at least six hours before being seen. (Daniel Berehulak, The New York Times - Sept. 5, 2014)"
public://06berehulak2015.jpg,"Etienne Ouamouno, father of the baby thought to be Patient Zero in this Ebola epidemic, in the village of Meliandou, Guinea. (Daniel Berehulak, The New York Times - Dec. 14, 2014)"
public://07berehulak2015.jpg,"Health workers putting in long hours, at sunset, in the high-risk wards at the Bong County Ebola Treatment Unit in Suakoko, Liberia. (Daniel Berehulak, The New York Times - Oct. 6, 2014)"
public://08berehulak2015.jpg,"A burial team transfers Mama Flomo, a 37-year-old mother of three who died before she reached a center that would treat her, to her grave adjacent to the Bong County unit. She died while giving birth prematurely. (Daniel Berehulak, The New York Times - Oct. 5, 2014)"
public://09berehulak2015.jpg,"A girl nicknamed Sweetie Sweetie, who lost both parents to Ebola and is thought to be 4 years old, at a care center in Port Loco, Sierra Leone. (Daniel Berehulak, The New York Times - Dec. 6, 2014)"
public://10berehulak2015.jpg,"Health workers pray before the start of their shift at the Bong County treatment center. (Daniel Berehulak, The New York Times - Oct. 6, 2014)"
public://11berehulak2015.jpg,"A Liberian Red Cross team removes the body of a 30-year-old woman thought to have died of Ebola in Monrovia. 'We came here for the husband last week, we're back today for the wife, and maybe next week we'll be back for the children,' a team member said. (Daniel Berehulak, The New York Times - Sept. 18, 2014)"
public://12berehulak2015.jpg,"Isatu Sesay, 16 years old, delirious and in pain, three hours before her death in Freetown, Sierra Leone. Dozens of calls for an ambulance over three days had failed. (Daniel Berehulak, The New York Times - Nov. 21, 2014)"
public://13berehulak2015.jpg,"A relative grieves as a Liberian Red Cross burial team dresses in protective clothing before removing the body of a suspected Ebola victim in central Monrovia. The team had gone to the compound four times in the past four weeks. The family of the dead man, sick for six days with the hemorrhagic fever's telltale symptoms, had taken him twice by taxi to treatment centers, only to be turned back for lack of beds. (Daniel Berehulak, The New York Times - Sept. 18, 2014)"
public://14berehulak2015.jpg,"Body collectors from the Liberian Red Cross remove a suspected Ebola victim from a home in Monrovia. (Daniel Berehulak, The New York Times - Sept. 17, 2014)"
public://15berehulak2015.jpg,"Workers entering the high-risk zone of the Bong County treatment center in Liberia. (Daniel Berehulak, The New York Times - Oct. 6, 2014)"""
public://16berehulak2015.jpg,"An Ebola survivor, George Beyan, walks his 5-year-old son, William, who tested positive for Ebola, at the Bong County treatment center. Cured, George was free to go home. But the staff told him that, now immune, he would be the best person to look after his son. William died a few days later. (Daniel Berehulak, The New York Times - Oct. 19, 2014)"
public://17berehulak2015.jpg,"Esther Doryen, 5 years old, is carried to an ambulance in Monrovia. She died a week later. (Daniel Berehulak, The New York Times - Aug. 31, 2014)"
public://18berehulak2015.jpg,"People with Ebola symptoms, or who have family members showing such symptoms, wait to be admitted at the JFK Ebola treatment center in Monrovia. For the victim at far right, it was too late. (Daniel Berehulak, The New York Times - Sept. 5, 2014)"
public://19berehulak2015.jpg,"Joseph Gbembo leans over the grave of his mother, Sia, at the cemetery in Foya, Liberia, where four members of the family who died in the epidemic now lie. (Daniel Berehulak, The New York Times - Dec. 16, 2014)"
public://01haner2014.jpg,"Jeff Bauman rests during occupational therapy at Spaulding Rehabilitation Hospital less than a month after having his lower legs blown off in the first of two pressure cooker bombs that exploded at the Boston Marathon. (Josh Haner, The New York Times - May 8, 2013)"
public://02haner2014.jpg,"Bauman's eyelashes were scorched in the blast.  They had been long and bristly.  Now, they were growing back, only slower than he'd liked.  (Josh Haner, The New York Times - June 5, 2013)"
public://03haner2014.jpg,"With his strength and balance improving, Bauman no longer needed a slide board (in back of his wheelchair) to move from the chair to his therapy mat at Spaulding Rehabilitation Hospital in Boston. (Josh Haner, The New York Times - May 7, 2013)"
public://04haner2014.jpg,"His mother, Patty, took time off work as a waitress to attend to him and navigate the paperwork associated with his treatment.  She was responsible for getting him to appointments which were scattered across Boston.  Here, he is late for an appointment to discuss different prosthetic leg options. (Josh Haner, The New York Times - May 15,2013)"
public://05haner2014.jpg,"A month after the bombings, Bauman had the sutures removed from what was left of his legs at Boston Medical. Outside, a flag flew at half-staff in honor of the victims. (Josh Haner, The New York Times - May 15, 2013)"
public://06haner2014.jpg,"Bauman wore netting to keep his bandages in place. In addition to losing much of his legs, he sustained burns on his back and a deep puncture wound in his upper right arm. (Josh Haner, The New York Times - May 8, 2013)"
public://07haner2014.jpg,"Bauman shares a joke with his girlfriend Erin Hurley at Spaulding Rehabilitation Hospital.  He had been at the marathon finish line waiting for her to complete the race when the bombs went off. (Josh Haner, The New York Times - May 8, 2013)"
public://08haner2014.jpg,"Initially, he could not stand to see his amputated legs, but he gradually grew more comfortable with them. Several days after the sutures came out, he had his first appointment with a prosthetist. (Josh Haner, The New York Times - May 21, 2013)"
public://09haner2014.jpg,"Hanging out with friends, who were wearing bracelets with the words 'Bauman Strong' on one side and 'April 15, 2013' on the other. (Josh Haner, The New York Times - May 28, 2013)"
public://10haner2014.jpg,"Bauman and Carlos Arredondo, the bystander who had helped him, were introduced at Fenway Park on May 28 before throwing the ceremonial first pitch for a Boston Red Sox game. (Josh Haner, The New York Times - May 28, 2013)"
public://11haner2014.jpg,"At home, he packed three tablets of the painkiller oxycodone in a baggie before going to a restaurant for his father's 53rd birthday. (Josh Haner, The New York Times - May 16, 2013)"
public://12haner2014.jpg,"Shooting at a clay pigeon at a friend's bachelor party. ""I don't know how I'm going to do with loud noises,"" he said beforehand. In the bomb blast, his right eardrum was blown out and his left one had a sizable hole. (Josh Haner, The New York Times - May 18, 2013)"
public://13haner2014.jpg,"Casts of his thighs were made to build the sockets for his prosthetic legs. (Josh Haner, The New York Times - May 21, 2013)"
public://14haner2014.jpg,"With his energy returning, Bauman was able to get out of the house more. Long stretches in his wheelchair make him sore, and he cannot go up stairs yet. (Josh Haner, The New York Times - May 20, 2013)"
public://15haner2014.jpg,"At home in the apartment he shares with his mother in Chelmsford, Mass., Bauman was agitated that she could not find one of his prescriptions. (Josh Haner, The New York Times - May 10, 2013)"
public://16haner2014.jpg,"Bauman's not-quite-finished prosthetic legs with their size-10.5 sneakers. (Josh Haner, The New York Times - May 31, 2013)"
public://17haner2014.jpg,"At a final fitting for his prosthetic legs, Bauman walked on his own for the first time since the day of the marathon. His girlfriend Erin, looked at him and said, 'I love that you're standing right now,' before coming around to steady him and kiss him. (Josh Haner, The New York Times - May 31, 2013)"
public://18haner2014.jpg,"After a long day, Bauman's legs were sore when his girlfriend Erin, arrived.  She had recently started doing yoga near his house and was spending most nights sharing his bed at his mother's apartment, living out of her car. (Josh Haner, The New York Times - May 21, 2013)"
public://19haner2014.jpg,"Bauman underwent physical therapy. His left leg was much weaker than his right, which made it more challenging. (Josh Haner, The New York Times - June 26, 2013)"
public://20haner2014_0.jpg,"Invited by the Boston Bruins to appear before Game 6 of the Stanley Cup finals, Bauman stood and took a few steps, accompanied by his outpatient physical therapist, Michelle Kerr. At left, in the cowboy hat, is Carlos Arredondo, a bystander who helped Bauman shortly after the bombs detonated. Jeff did not want to appear, but his mother encouraged him and eventually convinced him, saying, 'this country needs some hope right now.' (Josh Haner, The New York Times - June 24, 2013)"
public://manzanoweb2013.jpg,"Two rebel soldiers in Syria guard their position in the Karmel Jabl neighborhood of Aleppo as light streams through more than a dozen holes made by bullets and shrapnel in the tin wall behind them. The dust from more than one hundred days of shelling, bombing and firefights hung in the air. Karmel Jabl is strategically important because of its proximity to the main road that separates several of the main battlegrounds in the city.  (Photo taken October 18, 2012)"
public://walker001.jpg,"Brian Scott Ostrom cups his hand over his mouth as he tries to calm a panic attack at his apartment in Boulder, Colo. Scott says it's been hard to find meaning in his life since 2007, when he was honorably discharged from the United States Marine Corps. (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker002.jpg,"Scott counts the stitches in his wrist a few days after he attempted suicide. Scott said many times he should have died overseas, and during a fight with his girlfriend, she agreed. 'I just grabbed a pair of scissors tried jabbing them into my neck, but they were closed,' Scott said. 'So I grabbed a nice kitchen knife and cut my wrists.' He said he believes every combat vet struggling with PTSD has a contingency plan. 'Every one of us has a suicide plan. We all know how to kill, and we all have a plan to kill ourselves.' (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker003.jpg,"Scott is comforted by a friend during an argument with his girlfriend over the phone. Sitting on the bed, he started crying. He said the anxiety he experienced that day was brought on by her moving all of her belongings out. Scott said she also took his anti-anxiety and sleep medication. 'I'm not going to be able to sleep tonight - I'm not going to get over this panic attack. (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker004.jpg,"After punching a hole in his bedroom door, Scott panics in his living room. 'My PTSD comes from long exposure to combat trauma,' Scott said. 'I think it comes from the fact that I survived. That wasn't my plan. It's an honor to die for my country, but I made it home.' Scott said that being diagnosed with PTSD 'means I have nightmares every night. It means I'm hyper-vigilant -- It means I have no fuse and if I get attacked, I'm going to kill. 'I don't want to feel this way.' (Craig Walker, The Denver Post - December 29, 2011)"
public://walker005.jpg,"A picture of Scott holding his little brother after graduating boot camp at Paris Island, S.C., in June 2003 hangs on the refrigerator at Scott's new apartment. 'I was happy after boot camp. I knew I was going to do something. My parents were proud of me.' He talked about why he signed up. 'I had just totaled my truck. I was like, 'Do I really want to take the bus to work every day for $10 an hour and live in a crappy apartment?' I was going to end up in jail or doing drugs. So instead of going to work one day, I just took the bus to the recruiting station.' Scott said he was not aware of the looming war in Iraq when he signed up. 'I was 18 years old. I didn't watch the news. ... I didn't care. I just wanted to do something.' (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker006.jpg,"Scott looks over his military service records and weeps after being told his apartment application had been turned down. The leasing manager said he couldn't allow Scott to move in because of an assault charge on his background check. Though Scott had his honorable discharge papers and his good-conduct medal, Scott said they meant nothing. 'I'm not a criminal. You would think this would be worth something. It should be. It's not, though.'  (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker007.jpg,"Scott tries to leave his apartment as his girlfriend seizes his glasses. 'She steals my glasses because I can't see without them. She antagonizes me. She does it to push my buttons, but I'm not going to do anything. I'm not going to hit her,' he said.  'I dated this girl for almost two years, and it was the most tumultuous relationship I have ever had in my life. It was the closest thing that got me back to the levels of stress I had in combat.' (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker008.jpg,"After a sleepless night, Scott stares out the window of his new apartment, in Broomfield, Colo. 'I decided to move because there were too many bad memories at that apartment. I was arrested twice, there's blood all over the bathroom floor, it was small, it was loud,' Scott said. He hoped for a fresh start, but just two weeks later his old feelings had resurfaced. (Craig F. Walker, The Denver Post- December 29, 2011)"
public://walker009.jpg,"Scott lays on the floor with his dog, Jibby. He was exhausted and said, 'I'm tired of having bad f------ dreams. I can't take a nap because I'll feel worse. I fall asleep, but it doesn't make it better. Everybody says, 'With time, with time it will all go away.' So I'm waiting. He often credited his dog with saving his life. 'For me Jibby is very therapeutic. ... Sometimes I feel like a burden when I unload my emotions on friends, but Jibby's always there, regardless of what mood I'm in.' (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker010.jpg,"Scott laughs with Marine Sgt. Dean Sanchez of the Wounded Warrior Regiment while shopping for a suit in Denver, Colo. Scott was invited to attend 'Great Outdoors America Week' in Washington, D.C.. 'Sanchez was instrumental in saving my life,' Scott said. 'When he couldn't help me, he put me in touch with the people that could. ... Sanchez is there to make me proud to be a Marine. He doesn't let me forget where I came from. É There's a lot of people that care about me right now,' Scott said. 'I can't thank them enough.' (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker011.jpg,"Scott talks with his attorney, Christopher Griffin, at the Boulder County Justice Center. Scott had been charged with third-degree assault but ultimately pleaded guilty to harassment. A violation of a protection order was dismissed, and he pleaded guilty to driving while ability impaired. Griffin said he was concerned for young veterans. 'We send these kids off to war -- we make them see things people otherwise wouldn't have to see. Then we expect them to come back and behave like the rest of us. It's breaking my heart.' (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker012.jpg,"Scott looks through ties at Nordstrom Rack in Boulder, as he gets ready for his first day of work. 'It's just the Cheesecake Factory, but I hope I don't blow up on a customer. I'm worried about what people will think about me. ... I don't want them to point me out and say, 'This guy doesn't belong here.' ... I don't know if my anxiety is normal or not. It's a new job, so it's probably normal. I'm a hard worker. I have a good work ethic. I can multitask. I can lead. I just hope my personal life doesn't interfere.' He quit his job three months later because of just that.  (Craig F. Walker, The Denver Post- December 29, 2011)"
public://walker013.jpg,"During their breakup Scott watches as his girlfriend struggles to carry his Tempur-Pedic mattress from his apartment. After a 15-minute struggle, she gave up and left in a rage. He said the relationship was exactly what he needed at the time. 'I needed someone to affirm the way I felt about myself. ... I felt like if I stayed with that person long enough and received enough punishment, then I have in some way sought redemption for my actions overseas in Iraq.'  (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker014.jpg,"Scott drinks a beer outside the VFW Post in Longmont, Colo. Scott recalled his worst day in Iraq. 'We got this infantry platoon attached to us to beef up our numbers. ... There was this one guy, and I knew right away that we were going to be friends. ... The vehicle he was riding in the passenger seat hit a really big bomb that day - really big IED, and it trapped him inside the humvee, and I got to listen to and watch him scream as he burned. And I never learned his name. There was nothing I could do. ... I lost a friend that I never had.'  (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker015.jpg,"Scott watches an evening storm roll in outside his apartment. 'I'm just feeling guilty about the things I did. I was a brutal killer, and I rejoiced in it. I was bred to be a killer, and I did it. Now I'm trying to adapt and feel human again. But to feel human, I feel guilty. I did horrible things to people... That's why I can't eat: I feel guilty, I feel sick.' (Craig F. Walker, The Denver Post- December 29, 2011)"
public://walker016.jpg,"Scott stands tensely in the kitchen, where his day starts with a panic attack. He said the day before was 'one long panic attack' and that this day was starting out similarly. Scott said his PTSD was becoming unmanageable. 'I don't know what I want. I need someone to tell me what to do,' he said. He explained his panic attacks as tingling hands and feet - that his arms and legs felt detached. 'I'm short of breath and my chest is tight, painfully tight.'  (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker017.jpg,"Scott says he is deeply concerned about his health and his future. Down 45 pounds from his normal weight -- Scott says his appetite and stress are directly related. He said he was anxious to explore a residential PTSD program at the VA Medical Center. 'I have to, or I'm gonna end up on the street talking to myself,' he said. 'We're ending the war in Iraq, so 40,000 more troops are coming home. That means a lot of PTSD and a lot of homeless people. I figure I better get the tools I need to live a peaceful and gratifying life. ... I'm a good person.' (Craig F. Walker, The Denver Post - December 29, 2011)"
public://walker018.jpg,"Scott waits outside the pharmacy at the VA Medical Center in Denver, Colo.. After seeing Scott's mental state, a doctor gave him a prescription for an antipsychotic medication. 'I was terrified. I couldn't control my own thoughts,' he said. Two months later Scott was accepted into the PTSD Residential Rehabilitation Program at the Center. 'Eventually you get to a point where you just ... break down,' he said. 'The only other option is to put a hand out and ask for help.' (Craig F. Walker, The Denver Post - December 29, 2011)"
public://davidson01web.jpg,"Ten-year-old Erica Miranda was shot three times in the back, knee and hip while playing basketball outside her home in Compton. A young man had walked up to the crowded street corner and started firing a handgun in what police believe was a gang assault. A 17-year-old relative and a 45-year-old family friend, both men, were also shot three times and survived. At Long Beach Memorial Medical Center: Miller Children’s Hospital, Erica waits for her bandage to be changed. (Barbara Davidson, Los Angeles Times - December 29, 2010)"
public://davidson02web.jpg,"Jamiel Shaw Sr. kneels before his son's coffin during funeral services. Standing, from left, are Jamiel Jr's, mother, Anita Shaw; his brother, Thomas; and aunt Althea Shaw. 'To see my son lying there dead in a casket to be shot, slaughtered  like a dog it makes you want to go out there and just round up everybody that's in a gang and makes you want to be a crime fighter.'  On the same day as Jas' funeral, 19-year-old Pedro Espinoza was formally charged in the teens slaying. (Barbara Davidson, Los Angeles Times - December 29, 2010)"
public://davidson03web.jpg,"Blood coats the floor and walls of a bathroom in Lancaster days after gunfire took the life of a 14-year-old girl. The gunfire killed Dominique Peatry and left six others injured. (Barbara Davidson, Los Angeles Times)"
public://davidson04web.jpg,"Rose Smith was coming home from the market to prepare for a Memorial Day potluck. She heard gunshots outside her apartment in Watts Nickerson Gardens housing project and ran. She was reaching for the front door when she felt the bullets tear into her arm, her jaw, and her back. She was three months pregnant. Both she and the baby survived, but Smith will never walk again. She named the baby Miracle.  In this photo, Miracle lifts her mother’s leg as Rose Smith slides into her wheelchair. The family had stem cells from Miracle's umbilical cord reserved in hopes that doctors may one day use them to help restore feeling in Smith's spine. (Barbara Davison, Los Angeles Times - December 31, 2010)"
public://davidson05web.jpg,"Sixteen years. Not long enough. Not long enough for Melody Ross to get her driver’s license. Nor to maneuver the perils and promise of high school, much less college. Melody was gunned down in front of her beloved Wilson High School in Long Beach after she and friends left the homecoming football game. An alleged gang member fired into a crowd. Within seconds Ross’ charming smile was stilled, 16 years and a month after her birth. That could have been the end of it. But the grief of family and close friends rippled outward, touching lives far from the streets of Long Beach. Melody was the daughter of a couple who escaped the killing fields of Cambodia in the 1980’s They wanted to come to America to give their children a safer environment. In this photo, students, facility, family and friends attend a candle light vigil at Wilson High School. (Barbara Davidson, Los Angeles  Times - December 29, 2010)"
public://davidson06web.jpg,"Tori Rowles, center, flanked by her brother Forrest Rowles and friend Kat Mokry, attends burial services. Tori and Melody, who planned to go to college together, were inseparable. They planned to be fashion designers. Tori was next to Melody when she was shot when they left a homecoming football game.  'She was taken away by two gang people, and they had no idea how many people they hurt.'  Tori said. 'They hurt other people and other people¹s family and friends and the whole community.'  (Barbara Davidson, Los Angeles Times)"
public://davidson07web.jpg,"Two 16-year-old gang members have been charged as adults in connection with Melody Ross' killing. Tom Love Vinson and Daivion Davis are each charged with one count of murder and two counts of attempted murder after they allegedly opened fire into a crowd leaving Wilson High's homecoming game.  In this photo, Melody's uncle Che stands over her casket (Barbara Davidson, Los Angeles Times - December 29, 2010)"
public://davidson08web.jpg,"A dove is released at the recent memorial service for 5-year-old Aaron Jerel Shannon Jr., who died after he was shot in the head by a stray bullet on Halloween. Shannon had been modeling his new Spider-Man costume in the backyard of his South Los Angeles home. Aaron's father and grandfather, his primary caretakers, are seated at left. Nearly 400 people gathered at the City of Refuge Church in Gardena to say goodbye to the boy (Barbara Davidson, Los Angeles Times- December 29, 2010)"
public://davidson09web.jpg,"In Long Beach, amid the duplexes ad the shaggy palm trees, two different worlds were playing out. On the sidewalk in front of his house, 4 year-old Josue Hercules was playing with his sister. Down the street, a 46 year-old man with a history of gang activity and crime, according to police, got into an argument and pulled a gun. One of the bullets hit Josue in the back of the head, skirted his skull and lodged near his eye. Recovery has been uneven. Wendoly Andrade holds her son, Josue, at their home in Long Beach. After the shooting, Josue was in a coma for several days, fighting for his life. (Barbara Davidson, Los Angeles Times - December 29, 2010)"
public://davidson10web.jpg,"Josue Hercules’ mother, Wendoly Andrade, says, ‘I do not know what will happen to my son’s life.’ Six months after the shooting, Josue’s father moved out, leaving his mother to balance Josue’s increased needs with those of her other four children. In this photo, from left, Josue, Katherine, Kevin, Kimberlin and Oscar share a one-bedroom apartment with their mother. (Barbara Davidson, Los Angeles Times - December 29, 2010)"
public://davidson11web.jpg,"Blood from the shooting remains on the sidewalk where Josue and his sister Katherine wave to a passing ice cream truck. Upon seeing the stains, Josue has said to his mother, ‘A bad man shot me.’(Barbara Davidson, Los Angeles Times - December 30, 2010)"
public://davidson12web.jpg,"A wreath honoring slain student Dannie Farber Jr. is given a prominent seat at the Narbonne High graduation ceremony.  Farber, who played wide receiver on the schools football team, died after he was shot three times while eating dinner in Compton. He was three weeks from graduation when he was killed.  (Barbara Davidson, Los Angeles Times- December 29, 2010)"
public://davidson13web.jpg,"Rashaun Williams, 29, weeps with exhaustion after coming home for the first time after being shot and badly wounded by a stray bullet in South Los Angeles. Williams had recently moved from South L.A. to Lancaster to keep her 6-year-old daughter away from gang violence. But Williams returned to South Los Angeles to shop with her mother and was wounded during a gang-related drive-by shooting.  (Barbara Davidson, Los Angeles Times)"
public://davidson14web.jpg,"Pastor Wyman Jones of Sweet Hill Baptist Church in South Los Angeles carries a wooden cross through the Nickerson Gardens public housing complex to protest gang violence. Nickerson Gardens had seen a sustained lull in violence, but in 2009 and 2010 the area erupted once again, claiming the lives of at least six men. Police have said the violence was linked to a civil war of sorts within the Bounty Hunters, for years the dominant gang in Nickerson Gardens, apparently over drug sales.  (Barbara Davidson, Los Angeles Times - December 29, 2010)"
public://davidson15web.jpg,"Je'Don Lasley, a junior receiver at Los Angeles High, chokes up as he delivers a pre-game prayer in the Romans' locker room in the teams first home game since Jas, Jamiel Shaw Jr., was killed. Jas used to lead the prayers. 'I say whatever comes and hope we're all right' Lasley said. (Barbara Davidson, Los Angeles Times- December 29, 2010)"
public://davidson16web.jpg,"Seventeen year-old Edwin Cobbin was lifting weights in the front yard of his house in Hawthorne when dark SUV pulled up. Two men got out, searched his pockets and asked him what gang he belonged to. Edwin told them he wasn’t in a gang, but the men shot him and drove away. ’I am not okay,’ said his grandmother, Helen Glee. ‘None of us are.’  Loved ones mourn over Edwin’s casket at a public viewing.  (Barbara Davidson, Los Angeles Times)"
public://davidson17web.jpg,"Miracle waves at her dad from the window. 'Without Miracle, I don’t know, I don’t know if I could have made it through.' 'She’s a warrior just like her mom.’  A bullet had just missed Miracle in the womb, and she was born addicted to her mother’s pain medication. (Barbara Davidson, Los Angeles Times)"
public://davidson18web.jpg,"In L.A. County homicides fell by nearly a fifth in the first half of 2010, but violence, especially gun violence, remains a plague. Los Angeles County Sheriff's Deputy Derek Fender pulls over a suspected gang member during a patrol. (Barbara Davidson, Los Angeles Times)"
public://davidson19web.jpg,"Edwin Cobbin’s younger brothers Albert, left, and Maddox play with toy weapons a few days after the slaying. Edwin Cobbin was lifting weights in the front yard of his house when a dark SUV pulled up. Two men got out, searched his pockets and asked him what gang he belonged to. Edwin told them he wasn’t in a gang, but the men shot him and drove away. (Barbara Davidson, Los Angeles Times - December 29, 2010)"
public://davidson20web.jpg,"During a visit to mark Jamiel 'Jas' Shaw II's 18th birthday, Jamiel Sr. and Jas’ brother, Thomas, walk through the solemn halls of Inglewood Park Cemetery. Said Jamiel Shaw Sr. 'I think my weakness is crying all the time thinking about him. You can’t be the same person anymore because Jas is what made me whole.'  Army Sgt. Anita Shaw, Jas's Mother, adds, 'When I was serving in Iraq, and I found out my son was murdered three doors from his house in Los Angeles, I was very upset. I was like, how can that be? The United States is supposed to be the safest place, especially for a child.' (Barbara Davidson - December 29, 2010"
